,id,last_scraped,name,description,neighborhood_overview,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month,city,price,amsterdam,athens,barcelona,berlin,dublin,lisbon,london,paris,rome,a few days or more,within a day,within a few hours,within an hour,Entire home/apt,Hotel room,Private room,Shared room,log_price,lat_long,attr_score,attr_scaled,Entire condo,Entire home,Entire loft,Entire rental unit,Entire serviced apartment,Private room in bed and breakfast,Private room in condo,Private room in home,Private room in rental unit,Room in boutique hotel,Room in hotel,other_prop,amenity_ Hair dryer,amenity_ Iron,amenity_ Dishes and silverware,amenity_ Cooking basics,amenity_ Refrigerator,amenity_ Smoke alarm,amenity_ Bed linens,amenity_ Microwave,amenity_ Carbon monoxide alarm,amenity_ Dedicated workspace,season,fall,spring,summer,winter,beds_perPerson
1565,18382296,2023-06-08,Rental unit in Paris · ★4.51 · 1 bedroom · 2 beds · 1 bath,"Very charming flat, spacious and bright, ideal for families, business travellers or a getaway with friends.<br />You will enjoy the beautiful living room as if you were at home, watching television or having your meal. The small independent and fully equipped kitchen will allow you to prepare dinner. You will keep your privacy with the bedroom at the back of the flat.<br />In the heart of the Marais you will have access to many cafés, restaurants and trendy shops<br /><br /><b>The space</b><br />First floor 55m2 apartment with no elevator<br /><br />- Living room with sofa bed, 1 table with chairs, TV, Wifi<br />- A fully equipped kitchen (hob, microwave, toaster, Nespresso machine, washing machine)<br />- 1  bedroom with double bed<br />- 1  bathroom with shower and 1 toilet<br /><br />The cleaning fee includes clean sheets and towels for each guest and cleaning is done by a professional cleaning agent.<br /><br /><b>Guest access</b><br />Access to the entire apartment<br /><br /><b>O","My flat is ideally located in the centre of Paris at the foot of the famous Rue de Bretagne<br /><br />You will not know which to choose between the romantic Place des Vosges - the oldest square in Paris -, the Hôtel de Ville or the famous Picasso national museum which is just a few minutes walk from the flat<br /><br />At the bottom of the building you will find the covered market of the Enfants Rouges, a meeting place for Parisians. To taste the best falafels in Paris, head to the rue des Rosiers, at the As du Falafel, 900m away on foot.<br /><br />For fashion lovers, the Marais is undoubtedly one of the best shopping areas in Paris! Between the BHV Marais, the luxury boutiques and for the vintage fans, the thrift shops will delight you.",2015-02-24,within an hour,100.0,99.0,0,1,1,48.8624,2.36436,Entire rental unit,Entire home/apt,5,1.0,1.0,2.0,"[""Essentials"", ""Refrigerator"", ""Self check-in"", ""Smoke alarm"", ""Cooking basics"", ""Coffee maker"", ""Baking sheet"", ""Microwave"", ""Hair dryer"", ""Dishes and silverware"", ""Washer"", ""Kitchen"", ""TV"", ""Bed linens"", ""Hangers"", ""Smart lock"", ""Heating"", ""Iron"", ""Wifi"", ""Hot water"", ""Carbon monoxide alarm"", ""Dryer""]",170,16,0,4.51,4.72,4.59,4.66,4.79,4.86,4.5,1,45,2.29,paris,412.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,6.021023349349527,"(48.8624, 2.36436)",5.449841821290527,15.112822031810158,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,summer,0,0,1,0,0.4
1566,32610582,2023-03-15,Charming and cosy appartment in the heart of Paris,"Charmant 2 pièces avec vue sans vis-à-vis situés à 2 minutes à pied du Père Lachaise et 10 minutes de République. Cet appartement pourra accueillir 4 personnes dans un cadre cosy et chaleureux.<br /><br />Composé d'une chambre, d'un salon, d'une cuisine équipée, d'une salle de bain et de toilettes séparés, vous vous sentirez comme chez vous.<br /><br /><b>The space</b><br />Idéal pour un couple, une famille ou un séjour entre amis.<br />Ideal for a couple, a family or a stay with friends.<br /><br /><b>License number</b><br />7511103102002",Proche du célèbre cimetière du Père Lachaise. Quartier animé avec de nombreux bars et cafés (rue du Chemin Vert).<br />Close to the famous Père Lachaise cemetery. A lively district with many bars and cafés (rue du Chemin Vert).,2017-07-21,within an hour,100.0,99.0,0,1,1,48.86235,2.38491,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Bed linens"", ""Heating"", ""Refrigerator"", ""Breakfast"", ""Extra pillows and blankets"", ""Hot water"", ""Washer"", ""Cooking basics"", ""Microwave"", ""Essentials"", ""Coffee maker"", ""Hair dryer"", ""Stove"", ""Elevator"", ""Ethernet connection"", ""Oven"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Iron"", ""Smoke alarm"", ""Kitchen"", ""Shampoo"", ""Hangers"", ""TV with standard cable"", ""Wifi""]",7,0,0,4.86,5.0,5.0,5.0,5.0,4.86,4.86,1,1,0.14,paris,85.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4.442651256490317,"(48.86235, 2.38491)",3.5301115763483404,9.789265405349315,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,spring,0,1,0,0,0.5
1567,745747260354487462,2023-03-15,Luxury studio flat near Central London,"This is a newly refurbished studio flat in North Peckham. The flat is right by Burgess Park and less than a 10-min bus ride to Elephant & Castle (Zone 1). <br />The closest bus stop is a 2 min-min walk. <br /><br />I've lived in the area for over 7 years and can provide you with the best local tips!<br /> <br />Nearby attractions/areas:<br />- Camberwell 5 min by bus<br />- Peckham 5 min by bus<br />- Elephant & Castle 5 min bus<br />- Burgess Park 2 min walk<br />- London Bridge 15 min by bus<br />- Kings College Hospital 10 min by bus<br /><br /><b>The space</b><br />The flat has been recently refurbished to a very high standard. There's oak wood flooring, and the entrance hall has underfloor heating. The modern bathroom includes a rain shower, towel heater, dimmable lights and big mirrors. <br /><br />The main room (studio) includes a well-equipped kitchen, a large sofa, a working space and a comfortable double bed. <br /><br />Please note that this is where I usually live, and I'd ",,2010-10-26,within an hour,100.0,100.0,0,1,1,51.47940609288394,-0.0810313809509288,Entire condo,Entire home/apt,2,1.0,1.0,1.0,"[""Coffee maker: Nespresso"", ""Washer"", ""Hangers"", ""Dishwasher"", ""Bed linens"", ""Dishes and silverware"", ""Freezer"", ""Shower gel"", ""Cleaning products"", ""Fast wifi \u2013 72 Mbps"", ""Free driveway parking on premises \u2013 1 space"", ""40\"" HDTV with Netflix"", ""Security cameras on property"", ""Dedicated workspace"", ""Microwave"", ""Private entrance"", ""Iron"", ""Hair dryer"", ""Kitchen"", ""Smoke alarm"", ""Lockbox"", ""Hot water"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Clothing storage: closet and dresser"", ""Bosch refrigerator"", ""Cleaning available during stay"", ""Self check-in"", ""Shared backyard \u2013 Not fully fenced"", ""Paid dryer \u2013 In unit"", ""Long term stays allowed"", ""Radiant heating"", ""Shampoo"", ""Cooking basics"", ""Essentials""]",5,5,0,5.0,5.0,5.0,5.0,5.0,4.6,5.0,0,1,1.2,london,82.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,4.406719247264253,"(51.47940609288394, -0.0810313809509288)",4.565706202543068,12.661047338842897,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,spring,0,1,0,0,0.5
1568,615805670412639469,2023-06-07,Rental unit in Paris · ★4.25 · 1 bedroom · 1 bed · 1 bath,"This beautiful apartment is located in the heart of Paris and offers an exceptional location in Passage Choiseul, a Parisian passage classified as a historical monument.   It is surrounded by many shops, including major brand stores, famous restaurants and local shops. It is the ideal location to discover Paris.<br /><br /><b>The space</b><br />This is a very quiet and bright apartment of 45m2 located on the 1st floor.<br /><br /> It is composed of :<br /><br />- Large living room with sofa and dining table,<br />- American kitchen fully equipped (refrigerator, induction cooker, microwave oven, kettle, washing machine,...).<br />- A bedroom with double bed (180x200)<br />- Bathroom with shower and toilet<br />- Numerous storage spaces<br />- Flat screen TV and high speed internet (WiFi).<br />- Sheets and towels provided.<br /><br /><b>Guest access</b><br />Travelers will have access to the entire apartment<br /><br /><b>License number</b><br />7510204827166","The apartment is located in the heart of the Palais Royal district - a very cultural area. Between the Comédie-Française, the Louvre and its Pyramid, the Musée des Arts Décoratifs, and all the surrounding theaters, the Rue Saint-Honoré and its luxury boutiques, the neighborhood is a real gold mine for visiting Paris! You will be able to discover and enjoy its buildings whose architectural beauty has crossed centuries of history, its cultural centers, theaters and museums, beacons of Parisian fame but also atypical places for your Parisian parties!",2023-05-02,within an hour,100.0,99.0,0,1,1,48.86825,2.33462,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Essentials"", ""Private entrance"", ""Hot water kettle"", ""Wine glasses"", ""Refrigerator"", ""Toaster"", ""Smoke alarm"", ""Cooking basics"", ""Cleaning products"", ""Coffee maker"", ""Microwave"", ""Hair dryer"", ""Dishes and silverware"", ""Washer"", ""Kitchen"", ""TV"", ""Bed linens"", ""Hangers"", ""Heating"", ""Shampoo"", ""Iron"", ""Long term stays allowed"", ""Wifi"", ""Hot water"", ""Carbon monoxide alarm"", ""Stove"", ""Drying rack for clothing""]",40,37,2,4.25,4.28,4.28,4.63,4.3,4.58,4.05,0,32,3.13,paris,334.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,5.811140992976701,"(48.86825, 2.33462)",9.769753209396978,27.09226182886888,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,summer,0,0,1,0,0.5
1569,50198007,2023-06-23,Condo in Berlin · ★4.29 · 1 bedroom · 2 beds · 1 bath,This Wonderful Lux 1 Bedroom Apartment on Alexanderplatz and has everything you need. A separate bedroom with big smart TV and a desk / work space.  A small living room with a modern backyard view and a fully equipped kitchen. There is a dishwasher and a laundry / washer. and the bathroom has a bathtub as well. <br />Perfect location because the apartment is on Alexanderplatz - you cannot get any more central than that.,,2015-10-28,within an hour,98.0,98.0,0,1,1,52.52374,13.41611,Entire condo,Entire home/apt,3,1.0,1.0,2.0,"[""Hair dryer"", ""Hangers"", ""Kitchen"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Wifi"", ""TV"", ""Cooking basics"", ""Pets allowed"", ""Smoke alarm"", ""Shampoo"", ""Washer"", ""Iron"", ""Air conditioning"", ""Elevator"", ""Essentials"", ""Heating""]",14,7,0,4.29,4.21,4.36,4.43,4.36,5.0,4.07,0,1,0.59,berlin,115.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,4.74493212836325,"(52.52374, 13.41611)",5.471233555175277,15.172142921801694,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,summer,0,0,1,0,0.6666666666666666
1570,7594056,2022-12-13,B&B Authentic Sweet Home - La Notte,"A very big room full of everything. Air conditioning, tv, balcony, free wi-fi and a breakfast in your room. External private bathroom complete with towels, hairdryer and shower gel. The apartment has a large common area for relaxing and a very large terrace. Maximum cleaning and daily maid service.<br />The Metro is just 20 steps from the apartment, the Vatican is just three stops away from the bed and breakfast and all the historical center to five stops.<br /><br /><b>The space</b><br />Ampia stanza con bagno esterno ma completamente riservato, dotata di aria condizionata, termoventilatori, macchinetta Nespresso per la prima colazione in camera, tv e connessione internet wi-fi grautita.<br />E' arredata in maniera accogliente e confortevole ma allo stesso tempo in maniera ricercata e con cura dei dettagli. <br />L' eleganza che la contraddistingue renderà il soggiorno nella città eterna un momento indimenticabile per i propri ospiti .<br /><br /><b>Guest access</b><br />Gli ospiti av","Il quartiere Baldo degli Ubaldi  è fornito di tutto ciò di cui si ha bisogno, dalla farmacia al supermercato, dagli ottimi ristoranti alle pizzerie al taglio. Negozi per lo shopping, bar, banche, sportelli bancomat, ospedali e pronto soccorso, Metropolitana linea A, taxi e bus del servizio pubblico.",2015-07-28,within an hour,100.0,84.0,0,1,1,41.89964,12.43634,Private room in bed and breakfast,Private room,3,1.0,1.0,2.0,"[""Essentials"", ""AC - split type ductless system"", ""First aid kit"", ""Hair dryer"", ""Hot water"", ""Microwave"", ""Heating"", ""Coffee maker"", ""Smoking allowed"", ""Host greets you"", ""Wifi"", ""Breakfast"", ""Refrigerator"", ""Paid parking off premises"", ""24\"" HDTV with Amazon Prime Video, Chromecast, Disney+, Netflix, standard cable"", ""Security cameras on property"", ""Shared patio or balcony"", ""Hangers"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Lock on bedroom door"", ""Elevator"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dishes and silverware"", ""City skyline view"", ""Free street parking""]",11,4,0,4.8,4.7,4.7,5.0,5.0,4.5,4.6,0,3,0.19,rome,55.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,4.007333185232471,"(41.89964, 12.43634)",4.110285687692458,11.398131933906834,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,winter,0,0,0,1,0.6666666666666666
1571,38041642,2023-03-14,Habitación con baño privado en el Eixample.,Al lado de Passeig de Sant Joan.<br /><br /><b>License number</b><br />Exempt,,2014-06-18,within an hour,100.0,99.0,0,1,0,41.39823,2.1745,Private room in rental unit,Private room,2,1.0,1.0,2.0,"[""Shampoo"", ""Air conditioning"", ""Essentials"", ""Hair dryer"", ""Hangers"", ""Wifi"", ""Heating"", ""Elevator"", ""Dishes and silverware"", ""Kitchen"", ""First aid kit"", ""Smoking allowed""]",2,0,0,5.0,5.0,4.5,5.0,5.0,5.0,4.5,0,1,0.05,barcelona,51.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.9318256327243257,"(41.39823, 2.1745)",14.038220308066409,38.92904273484249,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,spring,0,1,0,0,1.0
1572,43962103,2023-09-04,Bed and breakfast in Amsterdam · ★4.80 · 1 bedroom · 1 private bath,"Il Bed and breakfast  nasce nel cuore di Amsterdam, in una delle case più antiche e storiche della città, offre ai visitatori comfort, relax e il piacere di godere di tutte le stupende attrazioni e bellezze della città. Situato a 350 metri da Dam Square e 500 metri dalla Central Station.<br /><br /><b>The space</b><br />.<br /><br /><b>During your stay</b><br />For any information you can write me on whatsapp<br /><br /><b>Registration number</b><br />Exempt","Il Bed and breakfast  nasce nel cuore di Amsterdam, in una delle case più antiche e storiche della città, offre ai visitatori comfort, relax e il piacere di godere di tutte le stupende attrazioni e bellezze della città. Situato a 350 metri da Dam Square e 500 metri dalla Central Station.",2018-08-13,within an hour,100.0,100.0,0,1,1,52.37503,4.89242,Private room in bed and breakfast,Private room,2,1.0,1.0,2.0,"[""Lock on bedroom door"", ""Fire extinguisher"", ""Heating"", ""Hangers"", ""Hair dryer"", ""Shampoo"", ""Iron"", ""TV"", ""Essentials"", ""Breakfast"", ""Wifi"", ""Hot water""]",5,0,0,4.8,5.0,5.0,5.0,5.0,4.6,4.8,1,2,0.13,amsterdam,100.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4.605170185988092,"(52.37503, 4.89242)",11.502498013731348,31.897293738629525,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,fall,1,0,0,0,1.0
1573,27776172,2023-03-14,Mayfair One Bedroom Apartment,"<b>The space</b><br />The 2 One Bed­room Apart­ments are located on the 4th Floor. The Living/Dining area includes flat screen TV/DVD and music sys­tem and Wi-fi and the fully equipped kitchen includes all mod­ern appli­ances. The Bed­room is fit­ted with a Dou­ble bed and the Bath­room includes bath and power shower<br /><br /><b>Guest access</b><br />Mayfair is London’s golden quarter, where those who are looking to live in style reside. Join the most exclusive designers and celebrities in this beautiful district, located conveniently close to Hyde Park, Park Lane, Oxford Street, and the West End – famous for its concentration of theatres. Starting out as mainly open fields until 1686, since then Mayfair has bloomed into the most expensive region of London. It plays host to the highest concentration of 5* hotels, and the highest rental prices across the Capital. A walk around Mayfair allows you to discover the famous tea shop of Fortnum & Mason, with a four-ton commissioned clock whi","About the area – Mayfair<br />Mayfair is one of the most exclusive areas in the heart of London. It borders onto Hyde Park to the west, Oxford Street to the north, Piccadilly and Green Park to the south and Regent Street to the east.<br /><br />Mayfair is perfectly located for shopping and entertainment. Famous establishments within close proximity of Mayfair House include Savile Row, Burlington Arcade, the Ritz Hotel and the West End theatre district. New and Old Bond Street, known for fine jewellery, antiques and clothing is also nearby. This is also home to Sotheby’s, one of Mayfair’s oldest and most respected auction houses.<br /><br />A short his­tory: the area of May­fair was first devel­oped around 1686 and became the site for the annual May Fayre (a 15 day cel­e­bra­tion from May Day and thought to have started in the days of Edward I to mark St James Day), a com­bi­na­tion of mar­ket, enter­tain­ment and mer­ri­ment, and very pop­u­lar annual event. How­ever, the com­bi­na­tio",2018-06-07,within an hour,100.0,97.0,0,1,1,51.50551,-0.14694,Entire serviced apartment,Entire home/apt,2,1.0,1.0,1.0,"[""Dining table"", ""Hangers"", ""Dishwasher"", ""Bed linens"", ""Wifi"", ""Dishes and silverware"", ""Freezer"", ""Crib"", ""Toaster"", ""Paid parking on premises"", ""Shower gel"", ""Hot water kettle"", ""High chair"", ""Security cameras on property"", ""HDTV with premium cable"", ""Coffee maker"", ""Dedicated workspace"", ""Microwave"", ""Oven"", ""Iron"", ""Hair dryer"", ""Kitchen"", ""Smoke alarm"", ""Free washer \u2013 In unit"", ""Elevator"", ""Hot water"", ""Luggage dropoff allowed"", ""Safe"", ""Central air conditioning"", ""Conditioner"", ""Long term stays allowed"", ""Shampoo"", ""Wine glasses"", ""Heating"", ""Stove"", ""Essentials""]",5,4,0,5.0,5.0,4.8,4.8,5.0,5.0,4.8,1,28,0.4,london,453.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,6.115892125483034,"(51.50551, -0.14694)",4.679961493966635,12.9778858714277,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,spring,0,1,0,0,0.5
1574,822243609185301614,2023-06-23,Rental unit in Berlin · 2 bedrooms · 4 beds · 1 bath,"<b>The space</b><br />Our 91 sqm Two-Bedroom Family Suite with terrace is the ideal choice if you are looking for a special apartment for a group or family of up to six people and has therefore been furnished to our highest modern standards. The maisonette features a fully equipped kitchen with dining area and a comfortable box-spring bed (1.60 m) in the 1st bedroom, and two single beds (1.00 m each) in the 2nd bedroom. In the living area there is also a pull-out sofa bed (1.40 m) including a modern smart TV. A special highlight, however, are the two bathrooms with shower and the fabulous terrace, where you can relax and enjoy the end of the day. In case of dirty laundry, you can wash your clothes in the shared laundry room. Therefore your apartment offers everything you need for a stay with us.<br /><br />Your apartment will be accessible 24/7 - there is no curfew.<br /><br />Please note:<br />We have several Suites at this property, each designed to give you a comfortable place to st","Whether you are a couple, a group of three or a group of six, the Schoenhouse City Street in the Prenzlauer Berg district offers you a perfect starting point in the middle of the vibrant capital. You will stay in a lively environment with countless restaurants, bars and breakfast cafés. In addition, you are just a few minutes' walk from the heart of the action in Berlin's new centre, where numerous boutiques and museums await you. Street, underground and bus stops are also close by, taking you directly to the main train station or to sights such as Alexanderplatz.",2021-08-13,within an hour,99.0,97.0,0,1,1,52.5299,13.409662,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,"[""Wifi"", ""Smoke alarm"", ""Refrigerator"", ""Coffee maker"", ""Keypad"", ""Patio or balcony"", ""Heating"", ""Kitchen"", ""Dedicated workspace"", ""Cooking basics"", ""Dishes and silverware"", ""Long term stays allowed"", ""Essentials"", ""Hangers"", ""TV with standard cable"", ""Fire extinguisher"", ""Hot water"", ""Stove"", ""Self check-in"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Shampoo"", ""Bed linens"", ""Room-darkening shades""]",1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,84,0.75,berlin,298.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,5.697093486505405,"(52.5299, 13.409662)",6.269415349032274,17.385561181477957,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,summer,0,0,1,0,0.6666666666666666
